index,distance,x1,y1,x2,y2
1738,6478.013430057088,-8777,-1047,-7890,5370
1739,5796.515677542846,-3204,6340,-8741,4625
1740,9422.783081446798,-1922,5553,-6557,-2651
1741,14718.407012988871,5499,4019,-8252,9267
1742,2504.8441069256187,1700,-5906,4188,-6196
1743,11703.530450253034,-6534,2777,4697,-515
1744,17907.244372041165,6853,-8867,-246,7573
1745,12317.94808399516,-7458,-7971,4388,-4594
1746,9971.998245086086,-484,9968,-1066,13
1747,7143.5952432931135,-3834,1656,-7,-4376
1748,11056.510525477737,-3891,-4494,6917,-6825
1749,16037.771198018758,9047,-1858,-5337,5235
1750,10776.052570398866,-4482,-9811,796,-416
1751,6493.060064407228,5725,-7299,-748,-6789
1752,1304.227740848967,-6716,5551,-7977,5218
1753,15559.872557318713,8085,3749,-7068,214
1754,5988.495053016241,-4367,-5889,1190,-8121
1755,3760.4068928774186,4930,-6082,6574,-2700
1756,7825.838038191181,894,3129,-6711,4975
1757,9788.827151400723,2098,8858,9802,2819
1758,10689.653362013194,-8768,-6680,-1268,937
1759,8813.024509213621,5053,-7415,-3752,-7039
1760,7191.129605284555,-2123,1347,-9254,2275
1761,18393.93160800594,8513,-7299,-659,8645
1762,16765.22654186337,7594,-9075,-8095,-3165
1763,8462.160303374074,2254,257,-3772,6198
1764,6980.179080797283,261,7473,-6263,4991
1765,6215.181493729689,2035,1333,3226,7433
1766,15338.643095137197,4701,-7219,-7695,1815
1767,19409.784594374043,-4898,4301,9449,-8772
1768,4044.9684794816385,3953,-6563,7976,-6984
1769,17362.764584017143,7910,-8536,-6885,551
1770,13972.597503685562,-3857,-827,9988,1057
1771,9394.8931340383,8116,-990,6940,8331
1772,10317.17248086897,-2211,4647,-6943,-4521
1773,18489.839398978023,-7966,4840,9609,-904
1774,8103.988215687385,-7274,-4489,-670,-9186
1775,5091.452150418385,9598,3994,4509,4152
1776,11452.811881804399,-3214,-5897,5624,1387
1777,8945.041307897913,-1528,6407,4330,-353
1778,8119.42227008794,-1648,-4298,-781,3775
1779,10958.368537332553,-3927,-9773,6344,-5953
1780,10069.265961330051,9356,-6487,957,-933
1781,18289.923920016725,5926,-1644,-9120,8755
1782,15937.488133328916,7988,-4088,-5150,4934
1783,13859.192797562202,-7412,-9824,-2785,3240
1784,12800.390619039717,-3287,-1509,7013,-9109
1785,8416.109849568267,-5768,-8081,2144,-5212
1786,7943.149060668571,2464,-551,-3537,4653
1787,15413.670944976086,1322,-6326,4936,8658
1788,7369.283615114837,-6730,-6758,-1401,-1668
1789,13924.54168006976,6610,-2462,-6660,-6681
1790,9633.172945608316,-4066,7287,-4977,-2303
1791,4168.477179978319,-9142,2188,-5453,247
1792,12782.25899440314,9969,-2185,-760,-9133
1793,8166.523434118095,-204,3251,-1252,-4848
1794,7794.389392377057,-830,-5176,6845,-6535
1795,6971.651454282551,-4222,-3316,1118,-7798
1796,13324.303959306842,150,-3281,-4326,9269
1797,4115.131346627954,-5751,5677,-2342,3372
1798,11996.492570747501,-1132,-8041,571,3834
1799,7909.709097052812,-863,8030,-8770,7823
1800,8336.904761360778,6184,-316,-2082,769
1801,8134.042660325799,-7190,-1428,-3691,-8771
1802,14817.508326301018,7326,-4919,2174,8974
1803,10086.737926604419,-9423,-3201,-7602,6720
1804,8368.998566136812,6494,-8883,5810,-542
1805,8598.502020701048,3621,2723,-2773,-3026
1806,9325.620247468798,-2178,-9930,-605,-738
1807,13064.967699921803,1,4685,-8629,-5124
1808,15057.872691718441,4237,-4399,9854,9572
1809,6172.424159112852,3946,3489,1818,-2305
1810,3397.7006931158608,1416,4119,-1981,4050
1811,7662.125162120494,-4262,-4059,-9533,1502
1812,17199.72819552681,9121,8284,6864,-8767
1813,11561.00328691243,1162,825,-8587,-5389
1814,8209.230475507433,-1249,9430,-9453,9723
1815,9718.342708507455,-648,4361,3448,-4452
1816,18714.839806955333,-1627,6328,9571,-8667
1817,12764.207535135112,-3739,-9148,8996,-8285
1818,9177.629595925084,4108,-7017,2662,2046
1819,7778.045577135686,-8754,-5313,-9437,2435
1820,11483.299961248073,4466,1740,9943,-8353
1821,9793.059225798646,8208,-7766,-1395,-9686
1822,21200.91519250997,6156,-8275,-5277,9579
1823,1434.3061040098798,5986,-7869,5661,-6472
1824,18566.44933744737,-7145,-796,8575,9083
1825,7174.439350917952,-7486,6737,-3942,499
1826,18461.725298573805,-9463,7541,6767,-1258
1827,17633.219360060146,10000,3014,-7520,1019
1828,7482.487888396479,-5840,615,-6805,8035
1829,6199.319720743559,2007,-2172,733,-8239
1830,4232.268540629245,-3809,-705,-848,-3729
1831,8292.9797419263,1722,156,-990,-7681
1832,7089.164478272457,792,6919,-2755,781
1833,12654.950809860937,-5624,3712,4042,-4456
1834,16481.99193058897,-5854,-7094,1303,7753
1835,6796.024499661548,6416,3977,4181,-2441
1836,2348.8810101833596,-4529,1821,-6780,2492
1837,13490.325496443738,7326,9827,-3253,1456
1838,8077.568941209973,-1590,-2229,5142,-6693
1839,10786.873597108664,225,2146,-9756,-1945
1840,20105.345781657175,1244,7299,-9208,-9876
1841,6745.956196122237,6658,7342,4139,1084
1842,3278.9269586253367,-8236,5696,-9177,2555
1843,1276.4928515271833,-4235,514,-3280,1361
1844,3480.7173111299917,5790,-5804,2853,-3936
1845,15654.202822245532,-4362,-284,8167,-9669
1846,7536.99409579177,168,7789,3670,1115
1847,11204.137539320016,-6636,6105,-289,-3128
1848,9404.528696324978,2195,-4356,7877,3138
1849,14708.80239856393,9114,-6505,-4734,-1547
1850,11823.691893820644,-2884,-2901,7777,2212
1851,10171.614276996548,5862,-477,6611,9667
1852,19615.735571219346,-5805,8038,3804,-9063
1853,12909.190524583639,-5027,3710,977,-7718
1854,16111.983521590382,-1371,3973,9666,-7765
1855,12690.420481607376,4320,7859,-8316,9033
1856,3809.209891827963,5086,-7151,8894,-7247
1857,2576.5055792681683,-7121,180,-4687,1025
1858,19255.896889005195,-3007,8376,8812,-6826
1859,8958.258089606483,1641,-9180,1709,-222
1860,12257.08925479455,-8642,3501,-6213,-8513
1861,4080.9275906342664,9749,715,6112,-1136
1862,3688.2236916976713,-3595,-839,-7282,-744
1863,14729.02199740363,9885,-9192,-3070,-2184
1864,12941.250673717745,8635,2570,-2078,-4690
1865,12493.648706442806,8153,9480,9160,-2973
1866,24780.693291350828,9142,-7339,-9776,8667
1867,3765.585346264243,-3173,-9722,10,-7710
1868,8116.800416420254,6088,9370,1220,2875
1869,11758.775871662832,3332,2474,4935,-9175
1870,7775.413622438359,-5430,1306,-639,7430
1871,19675.47613146884,7647,7180,-4822,-8040
1872,8920.946194210566,-5482,3861,3378,2820
1873,15896.195519683319,-9354,-2794,5740,-7780
1874,6082.492334561549,-4457,-3578,-8644,834
1875,15427.618513561969,1432,9781,-7146,-3042
1876,25478.85762745261,-9155,9722,8130,-8997
1877,8131.909123938855,-8472,6338,-367,5677
1878,8576.44827419836,8750,-9886,7794,-1363
1879,5187.477325251649,2593,3381,-2542,4117
1880,16819.4097696679,-7980,3205,8493,-191
1881,6101.97418873597,-5944,-2123,-7564,-8006
1882,14818.35793871912,9670,-8970,3314,4416
1883,6913.05576427675,-2181,-1842,-925,-8640
1884,14922.594714056935,-202,8006,8466,-4141
1885,8007.371166618917,-3653,2466,3990,4854
1886,14123.274549480371,9480,5528,1830,-6344
1887,7619.222270022053,8564,-7688,2706,-2816
1888,4404.562747878613,-4229,-1644,-6771,-5241
1889,13162.110659009064,-1765,7046,-3311,-6025
1890,6308.457259901187,7223,8839,5315,2826
1891,9255.10151213913,-8965,-209,237,-1199
1892,10238.013723374275,-4298,-5785,5932,-5380
1893,10287.159617698171,5478,9551,1085,249
1894,14028.895786910673,-2587,4428,-7733,-8623
1895,3865.4226159632276,-4258,9618,-3094,5932
1896,13557.714040353558,6799,-8227,-6742,-8900
1897,16339.258795918498,-7434,-8560,8323,-4237
1898,13430.324865765533,-6910,2363,5639,7148
1899,16278.171518939098,6731,6878,-8207,410
1900,6435.825510375495,-3125,9273,-3712,2864
1901,11077.24717608125,5338,-7144,60,2595
1902,13453.671915131572,-5162,-9050,-3984,4352
1903,12735.242439781036,-3122,7388,2962,-3800
1904,12336.617729345431,-3168,7876,5376,-1023
1905,6995.253033307658,-3540,-1859,-4122,5112
1906,9189.229891563275,7985,-5034,3190,2805
1907,4685.010672346436,650,7254,5260,6419
1908,7132.302994124689,4783,-5125,7198,1586
1909,14164.609560450299,-6834,-6261,7308,-5461
1910,13464.92109148806,-4927,-7069,8225,-9955
1911,13363.320732512559,388,3251,-2466,-9804
1912,13833.793586720889,8504,4724,-2394,-3797
1913,16556.666391517345,-230,-7422,2189,8957
1914,9492.356609398954,5064,6530,6011,-2915
1915,2259.037405622138,2916,3832,661,3967
1916,13923.758723850397,6872,7428,-7047,7064
1917,8077.24829381888,9138,856,8996,-7220
1918,11788.868690421486,7835,-7131,5327,4388
1919,7837.327350570474,-2753,9196,4107,5406
1920,12055.76463771585,-9247,-9989,-5141,1346
1921,6130.058564157442,5854,8968,2711,3705
1922,5506.400003632137,4237,-2537,7541,-6942
1923,3926.994779726604,-4917,-1920,-995,-1722
1924,14328.49503611597,-3136,-9839,-495,4244
1925,10148.005222702637,-2611,155,-2234,-9986
1926,12811.67924200415,5504,-4202,-4586,3693
1927,10289.638137466254,3213,-1890,1211,8203
1928,5765.0401559746315,-9056,-8121,-3378,-7123
1929,6206.52857884341,-8072,862,-1866,943
1930,1850.6906818806865,-6965,-1200,-8465,-116
1931,12216.13821958478,-5460,-3180,1748,6683
1932,6128.517602161227,-2657,-3547,1321,1115
1933,7769.996782496116,-1938,-4610,-7241,1069
1934,12617.86404269756,-5387,7952,-9414,-4006
1935,10641.855524296503,-9155,-633,1412,-1893
1936,8123.055582722551,-2679,-1284,-7635,5152
1937,12700.24224178421,-930,-5199,4358,6348
1938,6046.196242266703,6101,1377,581,3844
1939,15642.948347418398,4851,7976,-6082,-3212
1940,16098.904124194292,-2477,-8392,9698,2141
1941,3830.9947794274008,8198,-2147,9538,1442
1942,107.93516572461452,-672,2993,-715,2894
1943,9121.836931232656,1289,-2769,9439,1328
1944,7168.480522398035,-6671,6545,-243,9718
1945,6523.7063851770645,452,-3714,6975,-3810
1946,9008.610603195146,-9918,-1521,-4926,-9020
1947,9588.773435638157,-1372,1938,-7732,9114
1948,8127.611826360804,107,1005,-1288,-7002
1949,5732.6267975510145,-3366,-8956,2165,-7449
1950,5355.2154951971825,1958,2340,6500,5177
1951,11712.314971857613,2757,9576,7928,-933
1952,10042.265979349482,8315,558,-1360,-2133
1953,5043.608331343741,5341,-2257,5868,-7273
1954,11645.469548283572,-2591,9058,-2776,-2586
1955,7654.206229257218,1867,-9509,-5706,-8397
1956,11237.051437098613,8495,7604,3177,-2295
1957,5617.9591490148805,-7563,741,-4384,-3891
1958,12671.036106017535,-6964,1297,5326,4381
1959,9917.201066833322,2437,-8811,-5872,-3397
1960,12206.958875985452,-214,8895,9459,1449
1961,9831.12496106117,-2475,1379,5982,-3634
1962,5360.134699799996,-1529,8993,1959,4923
1963,6670.850770329074,-3022,-3211,-9627,-4146
1964,2503.706452442059,-3221,-7058,-3760,-4613
1965,7014.512099925411,6867,6459,5375,-395
1966,9080.356655990998,4607,-5095,-3939,-2026
1967,13171.459220602705,-3188,-8411,5439,1542
1968,2839.236869301327,-6332,-1265,-7903,1100
1969,9949.231779388798,529,-3389,9411,1094
1970,12957.843223314596,8632,-9579,9481,3351
1971,17844.852759269266,8641,-1511,-7078,-9958
1972,8972.568974379634,9280,193,4317,7668
1973,7663.877934831687,-2246,6419,-6751,219
1974,7717.127250473456,-7323,1042,375,499
1975,6131.886903718952,-4452,6990,-1811,1456
1976,5046.051327523334,-964,1847,1761,-2400
1977,1525.794874811159,-1921,1994,-3416,2299
1978,520.0740331914294,-9958,-8337,-9604,-8718
1979,14876.659369629997,3250,-2071,-9687,-9416
1980,13625.93794936701,-5835,9468,4856,1020
1981,19409.044541141124,7902,-5523,-5255,8746
1982,12803.800880988427,8793,-6036,-456,2818
1983,9472.215844246793,2170,-9619,-2618,-1446
1984,4923.834379830419,-2425,-1981,544,-5909
1985,2844.2338159863016,-4138,-6448,-4367,-9283
1986,17816.417849837268,736,-7946,-4016,9225
1987,8723.521364678372,-5626,8034,-7742,-429
1988,14534.675916579634,5381,-5546,1861,8556
1989,8979.894097371081,3218,7258,-2245,131
1990,4006.405121801838,-1844,6388,1985,5209
1991,12794.829463498136,-1047,-3651,-7572,7355
1992,12859.048798414291,-5127,-4286,7729,-4006
1993,11601.888854837389,693,912,-9146,7060
1994,17125.778522449717,-9347,7445,2172,-5228
1995,13265.420686883625,-1845,-6712,9536,103
1996,12611.897279949595,1888,7004,-9404,1387
1997,18516.765268264324,9953,5599,-8561,5919
1998,18217.006175549264,8442,-4175,-6525,6210
1999,4632.413841616485,2512,-3049,-2081,-3652
